job_role,title,skills,skills_count,experience,salary,company,city,employment,url,skill_SQL,skill_Английский —_B2_—_Средне-продвинутый,skill_Английский_язык,skill_Python,skill_Docker,skill_Git,skill_Kubernetes,skill_PostgreSQL,skill_CI_CD,skill_JavaScript,skill_Английский —_B1_—_Средний,skill_Бизнес-анализ,skill_Английский —_C1_—_Продвинутый,skill_Аналитическое_мышление,skill_REST_API,skill_TypeScript,skill_Linux,skill_React,skill_Figma,skill_Деловая_коммуникация,skill_BPMN,skill_Java,skill_API,skill_UML,skill_Redis,skill_MySQL,skill_Agile,skill_Power_BI,skill_UX,skill_Postman,skill_HTML,skill_Atlassian_Jira,skill_UI,skill_DevOps,skill_PHP,skill_Grafana,skill_Adobe_Photoshop,skill_Разработка_технических_заданий,skill_Русский —_C2_—_В_совершенстве,skill_MS_Excel,skill_User_Story,skill_REST,skill_RabbitMQ,skill_Scrum,skill_Постановка_задач_разработчикам,skill_QA,skill_Project_management,skill_Prometheus,skill_CSS,skill_SOAP,skill_Русский —_C1_—_Продвинутый,skill_Angular,skill_Apache_Kafka,skill_Laravel,skill_Adobe_Illustrator,skill_Анализ_данных,skill_Gitlab,skill_Golang,skill_Node_js,skill_Системный_анализ
QA Engineer,,Java; Linux; Git; Mercurial; Bash; Английский — B1 — Средний,6,1–3 года,,ТООБЭЛЛ ЛАБС (BELLSOFT),,,https://hh.ru/vacancy/131810082,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; QA; Appium; Webdriverio; BrowserStack; JavaScript; Postman; JIRA; Confluence; Android; Английский — B2 — Средне-продвинутый,11,1–3 года,,Itransition,,,https://hh.ru/vacancy/130787325,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,QA; SAP ERP; Angular; Английский — B1 — Средний,4,3–6 лет,,Andersen,,,https://hh.ru/vacancy/132393936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
QA Engineer,,API; Git; SQL; Figma; CI/CD; QA,6,1–3 года,,ТООDreamlab Technologies Ltd,,,https://hh.ru/vacancy/131425730,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Manual testing; Ручное тестирование; Game testing; Тестирование игр; Гейм-дизайн,5,1–3 года,,ТООPlayrix,,,https://hh.ru/vacancy/132247282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Лаборатория; Контроль качества; ISO 17025,3,1–3 года,,ТООСЖС Казахстан ЛТД,,,https://hh.ru/vacancy/132628489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Manual testing; Game testing; Мануальное тестирование; Тестирование игр,4,1–3 года,,ТООPlayrix,,,https://hh.ru/vacancy/132109968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SQL; PostgreSQL; Системная интеграция; Методология тестирования,4,1–3 года,,АОКоммерческий Банк БиЭнКей,,,https://hh.ru/vacancy/132258941,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; Apache Ant; Atlassian Jira; XML; SQL; QA; SVN; Git; Английский — B2 — Средне-продвинутый; Русский — C2 — В совершенстве,10,1–3 года,,ТООНеткрэкер Текнолоджи Казахстан,,,https://hh.ru/vacancy/132391379,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SQL; Высшее образование; COLVIR; Тестирование; АБИС,5,1–3 года,,АОБанк ЦентрКредит,,,https://hh.ru/vacancy/132205968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Автоматизированное тестирование; Python; Linux; Apache Kafka; Docker; Нагрузочное тестирование; Функциональное тестирование; Регрессионное тестирование; REST API; Английский — B1 — Средний,10,3–6 лет,,ТООIT Холдинг Kazdream,,,https://hh.ru/vacancy/132345099,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QA Engineer,,Git; Java; SQL; Английский язык; Кроссплатформенное тестирование,5,1–3 года,,Глоба Наталья Андреевна,,,https://hh.ru/vacancy/132000670,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,QA; Ручное тестирование; Функциональное тестирование; SQL; SOAP; REST; Check-list; Test case; Английский язык; Английский — B1 — Средний; Немецкий — B1 — Средний,11,не требуется,,Andersen,,,https://hh.ru/vacancy/132244146,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QA Engineer,,QA; Ручное тестирование; Функциональное тестирование; SQL; SOAP; REST; Check-list; Test case; Английский язык; Немецкий — B1 — Средний; Английский — B1 — Средний,11,не требуется,,Andersen,,,https://hh.ru/vacancy/132234731,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SQL; Linux; Тестирование; Atlassian Jira; Postman; Android; Системное тестирование; ADB; Nginx; PostgreSQL,10,3–6 лет,,ОООЦентр корпоративных технологий,,,https://hh.ru/vacancy/131393369,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; Java; Python; JavaScript; Git; QA; API; С#; Английский — B1 — Средний,9,не требуется,,Andersen,,,https://hh.ru/vacancy/132244282,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; Java; Python; JavaScript; Git; QA; API; С#; Английский — B1 — Средний,9,не требуется,,Andersen,,,https://hh.ru/vacancy/132242039,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SaaS; Тестирование; QA; Казахский — C2 — В совершенстве; Русский — C1 — Продвинутый,5,1–3 года,,ИПBrainEdTech,,,https://hh.ru/vacancy/131793631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QA Engineer,,SDLC; API testing; Java; Python; JavaScript; C#; Test Automation Frameworks; CI/CD tools; Git; Английский — B2 — Средне-продвинутый,10,1–3 года,,Andersen,,,https://hh.ru/vacancy/132201109,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Грамотность; Работа с большим объемом информации; Умение расставлять приоритеты; Моделирование; Грамотная устная и письменная речь; Письменный перевод; Контроль качества; диалоговые системы; русский язык в совершенстве; казахский язык в совершенстве; Казахский — C1 — Продвинутый; Русский — C1 — Продвинутый,12,1–3 года,,ТООФромтек,,,https://hh.ru/vacancy/131909727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; Деловая коммуникация,2,1–3 года,,ОООАспирити,,,https://hh.ru/vacancy/131823118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,JavaScript; Английский — B1 — Средний,2,3–6 лет,,ОООБрайт Эйдженси,,,https://hh.ru/vacancy/132079348,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,QA; 1С: Предприятие 8; Проведение тестирований; REST; SOAP; SQL; Test case; Бизнес логика; Системный подход; Техническая документация; Тестирование; Bug Reporting; Bug Tracking Systems; Atlassian Jira; Atlassian Confluence; руководство командой разработчиков; XML; Тестирование пользовательского интерфейса; Функциональное тестирование; UX,20,3–6 лет,,АОКомпания по страхованию жизни BCC Life,,,https://hh.ru/vacancy/131924940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; SQL; REST API; Postman; CI/CD; Gitlab; Atlassian Jira; Atlassian Confluence; Scrum; Английский — B2 — Средне-продвинутый,10,3–6 лет,,Andersen,,,https://hh.ru/vacancy/131975947,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QA Engineer,,AQA; Playwright; JavaScript; Cypress; Postman; REST API; Английский — B2 — Средне-продвинутый,7,1–3 года,,Andersen,,,https://hh.ru/vacancy/132155076,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SQL; REST; REST API; HTTP; XML; JSON; Swift; Kotlin; Unit Testing; Английский — B2 — Средне-продвинутый,10,1–3 года,,Andersen,,,https://hh.ru/vacancy/131755870,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Java; SQL; Cucumber; Allure; Selenium; Kubernetes; Docker; playwright; Grafana; Английский — C1 — Продвинутый,10,1–3 года,,ТООНеткрэкер Текнолоджи Казахстан,,,https://hh.ru/vacancy/129219057,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Selenium; Appium; GameBench; TestComplete; Python; JavaScript; C#; Scrum; Английский — B2 — Средне-продвинутый,9,3–6 лет,,Itransition,,,https://hh.ru/vacancy/131907491,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,QA Automation Kotlin; QA Automation Java; Appium; Selenium; RestAssured; Postman; Git; Jira; Confluence; Английский — B1 — Средний,10,1–3 года,,Andersen,,,https://hh.ru/vacancy/131779818,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Selenium; Appium; GameBench; TestComplete; C#; Scrum; Java; Английский — B2 — Средне-продвинутый,8,3–6 лет,,Itransition,,,https://hh.ru/vacancy/131907594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; Английский — B2 — Средне-продвинутый,2,3–6 лет,,ТООНеткрэкер Текнолоджи Казахстан,,,https://hh.ru/vacancy/131904931,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Linux; SQL; PostgreSQL; Docker; Техническая поддержка; ELK; Prometheus; Grafana; Zabbix; Postman; REST API; SOAP; Интеграционное тестирование; Регрессионное тестирование; Нагрузочное тестирование; Функциональное тестирование; Kubernetes; Apache Kafka; Windows Server,19,3–6 лет,,ТООIT Холдинг Kazdream,,,https://hh.ru/vacancy/131805245,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
QA Engineer,,Английский — C2 — В совершенстве; Казахский — C2 — В совершенстве; Русский — C2 — В совершенстве,3,3–6 лет,,ТООUniconstruction,,,https://hh.ru/vacancy/132026457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Управление проектами; Бизнес-анализ; MS SQL; Функциональное тестирование; Работа с базами данных; Ориентация на результат; Коммуникативные навыки; Разработка технических заданий; Разработка ПО; Тестирование; Модульное тестирование; Проведение тестирований; Системная интеграция,13,1–3 года,,ТООDevCloud Solutions,,,https://hh.ru/vacancy/132563741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; LLM; Русский — B2 — Средне-продвинутый; Английский — B2 — Средне-продвинутый,4,3–6 лет,,ОООMad Devs,,,https://hh.ru/vacancy/132617841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; QA; Page Object Model; JIRA; Confluence; Git; GitHub; SQL; Английский — B2 — Средне-продвинутый,9,1–3 года,,Itransition,,,https://hh.ru/vacancy/130112245,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Java; Swing; Java FX; Git; Mercurial; Linux; Bash,7,3–6 лет,,ТООБЭЛЛ ЛАБС (BELLSOFT),,,https://hh.ru/vacancy/131809877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Техническая документация; Консультирование клиентов; Проведение испытаний; Деловая коммуникация; Казахский — B2 — Средне-продвинутый; Английский — B1 — Средний; Русский — C1 — Продвинутый,7,3–6 лет,,ТООSandvik Mining and Construction Kazakhstan LTD,,,https://hh.ru/vacancy/131734106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
QA Engineer,,Project management; Проектный менеджмент; Управление командой; Team management; Английский — B1 — Средний,5,3–6 лет,,ООО24Н Софт,,,https://hh.ru/vacancy/131827704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Android SDK; Kotlin; Git; XML; Android,5,3–6 лет,,АОKolesa (АО Колеса),,,https://hh.ru/vacancy/130525939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Деловая переписка; Тестирование; Исследовательское тестирование,3,не требуется,,ТООКоркем Телеком,,,https://hh.ru/vacancy/132472028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Swift; iOS SDK; Interface Builder; Autolayout; SnapKit; SwiftUI; Xcode; Objective-C,8,1–3 года,,АОKolesa (АО Колеса),,,https://hh.ru/vacancy/132382015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Деловая коммуникация; Стратегический менеджмент; Управление коммуникациями,3,1–3 года,,ТООНПО ПЕРСПЕКТИВА,,,https://hh.ru/vacancy/131865132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Русский — C2 — В совершенстве,1,3–6 лет,,ТООJASYL SUYQ QAZAQSTAN,,,https://hh.ru/vacancy/131772921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Контроль качества; Деловая переписка; Разработка инструкций; Работа с претензиями; Управление качеством; Сертификация; Разработка технической документации; MS Excel; Контроль качества продукции; отдел качества; СМК,11,1–3 года,,Borusan Cat Казахстан,,,https://hh.ru/vacancy/130902428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SQL; JIRA; Manual Testing; Английский — B2 — Средне-продвинутый,4,1–3 года,,ТООНеткрэкер Текнолоджи Казахстан,,,https://hh.ru/vacancy/132532597,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Git; Ручное тестирование; Автоматизированное тестирование; SQL,4,1–3 года,,ТОО«Aviata» (Freedom Travel),,,https://hh.ru/vacancy/132190562,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SOAP; Postman; PHP; REST; Figma; Agile; E-Commerce; YouTrack; Git; HTTP; HTTPS; Docker; Критическое мышление; Аналитическое мышление; Requests,15,3–6 лет,,ТООOffice-Expert.kz,,,https://hh.ru/vacancy/132291065,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SQL; Конфигурационное тестирование; Методология тестирования; Преобразование данных; Анализ требований; Тестирование баз данных; Cucumber,7,1–3 года,,ТООКАЗГИСА,,,https://hh.ru/vacancy/132424395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,SQL; Английский язык; Анализ тестирования; Анализ требований; Usability-тестирование; Аудит поисковой видимости сайта; Анализ кода; API; Системное тестирование; Автоматизированное тестирование; Agile; Atlassian Jira; Регрессионное тестирование,13,1–3 года,,ЧК FDM Tech Ltd.,,,https://hh.ru/vacancy/131808759,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,"Postman/Swagger; QA Тестирование; Основы QA; Appium; Kotlin; Grafana; Jira, Confluence; CI/CD (GitLab CI)",8,3–6 лет,,ТООMy Startups,,,https://hh.ru/vacancy/132118437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Контроль качества; Управление качеством; Строительство; Обработка результатов испытаний; Проведение инструктажей; Сварка металлоконструкций; Сварка трубопроводов; Автоматическая сварка; Аргонодуговая сварка; Полуавтоматическая сварка; Газовая сварка; Технический контроль производства; Технологии металлургии; Контроль сотрудников; Проведение испытаний; Разработка методики испытаний; MS Excel; Разработка технической документации; Чтение проектной документации; Разработка технических заданий; Английский — B2 — Средне-продвинутый; Китайский — B1 — Средний,22,3–6 лет,,Филиал компании POWERCHINA SEPCO1 Electric Power Construction Co.Ltd в Республике Казахстан,,,https://hh.ru/vacancy/131992676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Внутренние коммуникации; Ответственность; Стрессоустойчивость,3,3–6 лет,,ТООСентрас Капитал,,,https://hh.ru/vacancy/132274106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Quality Control; Управление качеством; Английский — C1 — Продвинутый,3,3–6 лет,,ТООSchmidt Kazakhstan,,,https://hh.ru/vacancy/131917317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Регрессионное тестирование; Git; Postman; Постановка задач разработчикам; Английский — A2 — Элементарный,5,1–3 года,,ТООA1 CAPITAL,,,https://hh.ru/vacancy/132151566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,,Английский язык; Swagger; Postman; Английский — B2 — Средне-продвинутый,4,более 6 лет,,Andersen,,,https://hh.ru/vacancy/132098460,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,,Бизнес-анализ; Аналитическое мышление; SQL; Разработка бизнес-требований; Разработка технических заданий; Подготовка макетов; User Story; Figma; Приемочное тестирование; Английский — B2 — Средне-продвинутый,10,1–3 года,,ТООTECHDRIVE,,,https://hh.ru/vacancy/132456994,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,,Бизнес-анализ; User Story; Use case; UML; BPMN,5,1–3 года,,ТООNeocode,,,https://hh.ru/vacancy/132569255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,,Бизнес-анализ; Аналитическое мышление; MS PowerPoint; Разработка бизнес-требований; Анализ обратной связи; Управление ожиданиями; MS Project; User Story; Подготовка макетов; Draw.io; Разработка нефункциональных требований; Бережливое производство; Разработка пользовательской документации; Power BI; Управление требованиями; XML; Спецификация требований,17,1–3 года,,ТООAstana IT University,,,https://hh.ru/vacancy/132474368,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
